CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;18/01/2022;22;0.000209603;0.000121349;0.000144972
REE;18/01/2022;23;0.000191935;0.000105003;0.000121149
REE;18/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;19/01/2022;1;0.000125441;8.73246E-05;6.40649E-05
REE;19/01/2022;2;0.000102277;8.41116E-05;4.33386E-05
REE;19/01/2022;3;8.99827E-05;8.2644E-05;3.19615E-05
REE;19/01/2022;4;8.40283E-05;8.22354E-05;2.7526E-05
REE;19/01/2022;5;8.21635E-05;8.26176E-05;2.64037E-05
REE;19/01/2022;6;8.51759E-05;8.61999E-05;2.53095E-05
REE;19/01/2022;7;9.79538E-05;9.90942E-05;2.56327E-05
REE;19/01/2022;8;0.000126176;0.000128067;3.66316E-05
REE;19/01/2022;9;0.000140329;0.000168516;6.08652E-05
REE;19/01/2022;10;0.000145629;0.00019199;0.000103396
REE;19/01/2022;11;0.000152927;0.000200221;0.000139983
REE;19/01/2022;12;0.000151845;0.000198898;0.000153848
REE;19/01/2022;13;0.000150647;0.000195823;0.000146119
REE;19/01/2022;14;0.000158004;0.000183057;0.00016104
REE;19/01/2022;15;0.000160169;0.000160388;0.000142159
REE;19/01/2022;16;0.000153156;0.000152252;0.000150042
REE;19/01/2022;17;0.000147831;0.000152017;0.000143197
REE;19/01/2022;18;0.00015125;0.000154028;0.000151055
REE;19/01/2022;19;0.000170957;0.000161819;0.00015117
REE;19/01/2022;20;0.000192176;0.000156221;0.000162042
REE;19/01/2022;21;0.000207498;0.000140533;0.00016449
REE;19/01/2022;22;0.000209603;0.000121349;0.000144972
REE;19/01/2022;23;0.000191935;0.000105003;0.000121149
REE;19/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;20/01/2022;1;0.000127414;8.75991E-05;7.18399E-05
REE;20/01/2022;2;0.000104069;8.40275E-05;5.1133E-05
REE;20/01/2022;3;9.11451E-05;8.23172E-05;4.3602E-05
REE;20/01/2022;4;8.48272E-05;8.20245E-05;3.50522E-05
REE;20/01/2022;5;8.27615E-05;8.2521E-05;4.04641E-05
REE;20/01/2022;6;8.57321E-05;8.59255E-05;3.4308E-05
REE;20/01/2022;7;9.77902E-05;9.84149E-05;3.19177E-05
REE;20/01/2022;8;0.000124337;0.000125935;4.56184E-05
REE;20/01/2022;9;0.000138978;0.000163016;8.36872E-05
REE;20/01/2022;10;0.000146313;0.000184563;0.00010057
REE;20/01/2022;11;0.000153999;0.000192448;0.000148873
REE;20/01/2022;12;0.000152525;0.000191504;0.000158269
REE;20/01/2022;13;0.000150407;0.000188063;0.000193494
REE;20/01/2022;14;0.000157148;0.000175891;0.000182111
REE;20/01/2022;15;0.00015995;0.00015229;0.000174741
REE;20/01/2022;16;0.000153352;0.000140082;0.000198423
REE;20/01/2022;17;0.000148126;0.000136789;0.000185689
REE;20/01/2022;18;0.000150359;0.000138729;0.000161188
REE;20/01/2022;19;0.000167471;0.000150936;0.000172
REE;20/01/2022;20;0.00018332;0.000150521;0.000199226
REE;20/01/2022;21;0.000193396;0.000140213;0.000209798
REE;20/01/2022;22;0.00019783;0.000124578;0.000165911
REE;20/01/2022;23;0.000186881;0.000109781;0.000132358
REE;20/01/2022;24;0.000162058;9.9287E-05;0.000118039
REE;21/01/2022;1;0.000136797;9.00522E-05;9.88752E-05
REE;21/01/2022;2;0.000112922;8.43526E-05;5.75954E-05
REE;21/01/2022;3;9.75389E-05;8.20967E-05;4.99417E-05
REE;21/01/2022;4;8.92591E-05;8.09735E-05;3.52505E-05
REE;21/01/2022;5;8.56885E-05;8.04052E-05;3.80804E-05
REE;21/01/2022;6;8.62312E-05;8.22054E-05;4.64851E-05
REE;21/01/2022;7;9.02069E-05;8.64442E-05;3.58181E-05
REE;21/01/2022;8;9.95596E-05;9.39628E-05;2.95929E-05
REE;21/01/2022;9;0.000115721;9.71365E-05;6.45436E-05
REE;21/01/2022;10;0.00014346;0.000105868;9.77737E-05
REE;21/01/2022;11;0.000163568;0.000118544;0.000104993
REE;21/01/2022;12;0.000166589;0.000122709;0.000152768
REE;21/01/2022;13;0.000163253;0.000123864;0.000192136
REE;21/01/2022;14;0.000170135;0.000118173;0.00021652
REE;21/01/2022;15;0.000172086;0.000107914;0.000200306
REE;21/01/2022;16;0.000159025;0.000102753;0.000190319
REE;21/01/2022;17;0.000149282;0.000100255;0.000185698
REE;21/01/2022;18;0.000147857;0.000102616;0.000153537
REE;21/01/2022;19;0.000163242;0.000117177;0.000163692
REE;21/01/2022;20;0.000175878;0.000124622;0.000164364
REE;21/01/2022;21;0.000185212;0.000124065;0.000169273
REE;21/01/2022;22;0.000191375;0.000115463;0.000160407
REE;21/01/2022;23;0.000182893;0.000106189;0.000136955
REE;21/01/2022;24;0.000161993;9.76515E-05;9.94586E-05
REE;22/01/2022;1;0.000136361;8.57117E-05;8.40686E-05
REE;22/01/2022;2;0.000116229;8.06614E-05;6.62665E-05
REE;22/01/2022;3;0.000100472;7.83003E-05;5.01277E-05
REE;22/01/2022;4;9.05031E-05;7.71508E-05;4.67461E-05
REE;22/01/2022;5;8.54566E-05;7.65452E-05;5.77213E-05
REE;22/01/2022;6;8.45008E-05;7.7345E-05;4.3272E-05
REE;22/01/2022;7;8.64985E-05;8.00475E-05;3.30779E-05
REE;22/01/2022;8;9.16206E-05;8.30308E-05;3.52048E-05
REE;22/01/2022;9;0.000100601;7.86592E-05;4.80114E-05
REE;22/01/2022;10;0.000124576;7.88608E-05;7.01071E-05
REE;22/01/2022;11;0.000148896;8.44144E-05;9.57395E-05
REE;22/01/2022;12;0.000159178;8.85648E-05;0.000132002
REE;22/01/2022;13;0.000159358;9.20588E-05;0.000152118
REE;22/01/2022;14;0.000165226;9.22653E-05;0.000176041
REE;22/01/2022;15;0.000164584;8.88674E-05;0.000179879
REE;22/01/2022;16;0.00014843;8.50513E-05;0.000162166
REE;22/01/2022;17;0.00013951;8.20843E-05;0.000162059
REE;22/01/2022;18;0.000140384;8.20618E-05;0.000149797
REE;22/01/2022;19;0.000160605;9.54886E-05;0.000152054
REE;22/01/2022;20;0.00017843;0.000101692;0.000178435
REE;22/01/2022;21;0.000191401;0.000100795;0.000163877
REE;22/01/2022;22;0.000194372;9.70069E-05;0.000141264
REE;22/01/2022;23;0.000179243;9.08317E-05;0.000117359
REE;22/01/2022;24;0.000151411;8.43619E-05;8.74977E-05
REE;23/01/2022;1;0.000123253;7.91824E-05;7.30483E-05
REE;23/01/2022;2;0.000101314;7.64452E-05;5.6171E-05
REE;23/01/2022;3;8.93332E-05;7.51151E-05;5.44339E-05
REE;23/01/2022;4;8.33197E-05;7.5005E-05;4.1287E-05
REE;23/01/2022;5;8.13791E-05;7.54956E-05;4.41458E-05
REE;23/01/2022;6;8.42557E-05;7.87873E-05;3.6476E-05
REE;23/01/2022;7;9.65171E-05;9.12747E-05;3.22242E-05
REE;23/01/2022;8;0.000123637;0.000118656;5.12474E-05
REE;23/01/2022;9;0.000137085;0.000156133;8.05664E-05
REE;23/01/2022;10;0.000143433;0.000179039;0.000130031
REE;23/01/2022;11;0.000151652;0.000187196;0.00018328
REE;23/01/2022;12;0.000151502;0.00018571;0.000200886
REE;23/01/2022;13;0.000150663;0.000182666;0.00021703
REE;23/01/2022;14;0.000158268;0.000170528;0.000165895
REE;23/01/2022;15;0.000160902;0.000149121;0.00017818
REE;23/01/2022;16;0.000153132;0.000141536;0.000186247
REE;23/01/2022;17;0.000146837;0.0001417;0.000177793
REE;23/01/2022;18;0.000149664;0.000142425;0.000177632
REE;23/01/2022;19;0.000169447;0.000149554;0.000197456
REE;23/01/2022;20;0.000192004;0.000144329;0.000218827
REE;23/01/2022;21;0.000208165;0.0001285;0.000232194
REE;23/01/2022;22;0.000209832;0.000110907;0.000179442
REE;23/01/2022;23;0.000190023;9.61163E-05;0.000138372
REE;23/01/2022;24;0.000155808;8.67446E-05;0.00011392
REE;24/01/2022;1;0.000125441;8.73246E-05;6.40649E-05
REE;24/01/2022;2;0.000102277;8.41116E-05;4.33386E-05
REE;24/01/2022;3;8.99827E-05;8.2644E-05;3.19615E-05
REE;24/01/2022;4;8.40283E-05;8.22354E-05;2.7526E-05
REE;24/01/2022;5;8.21635E-05;8.26176E-05;2.64037E-05
REE;24/01/2022;6;8.51759E-05;8.61999E-05;2.53095E-05
REE;24/01/2022;7;9.79538E-05;9.90942E-05;2.56327E-05
REE;24/01/2022;8;0.000126176;0.000128067;3.66316E-05
REE;24/01/2022;9;0.000140329;0.000168516;6.08652E-05
REE;24/01/2022;10;0.000145629;0.00019199;0.000103396
REE;24/01/2022;11;0.000152927;0.000200221;0.000139983
REE;24/01/2022;12;0.000151845;0.000198898;0.000153848
REE;24/01/2022;13;0.000150647;0.000195823;0.000146119
REE;24/01/2022;14;0.000158004;0.000183057;0.00016104
REE;24/01/2022;15;0.000160169;0.000160388;0.000142159
REE;24/01/2022;16;0.000153156;0.000152252;0.000150042
REE;24/01/2022;17;0.000147831;0.000152017;0.000143197
REE;24/01/2022;18;0.00015125;0.000154028;0.000151055
REE;24/01/2022;19;0.000170957;0.000161819;0.00015117
REE;24/01/2022;20;0.000192176;0.000156221;0.000162042
REE;24/01/2022;21;0.000207498;0.000140533;0.00016449
REE;24/01/2022;22;0.000209603;0.000121349;0.000144972
REE;24/01/2022;23;0.000191935;0.000105003;0.000121149
REE;24/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;25/01/2022;1;0.000125441;8.73246E-05;6.40649E-05
REE;25/01/2022;2;0.000102277;8.41116E-05;4.33386E-05
REE;25/01/2022;3;8.99827E-05;8.2644E-05;3.19615E-05
REE;25/01/2022;4;8.40283E-05;8.22354E-05;2.7526E-05
REE;25/01/2022;5;8.21635E-05;8.26176E-05;2.64037E-05
REE;25/01/2022;6;8.51759E-05;8.61999E-05;2.53095E-05
REE;25/01/2022;7;9.79538E-05;9.90942E-05;2.56327E-05
REE;25/01/2022;8;0.000126176;0.000128067;3.66316E-05
REE;25/01/2022;9;0.000140329;0.000168516;6.08652E-05
REE;25/01/2022;10;0.000145629;0.00019199;0.000103396
REE;25/01/2022;11;0.000152927;0.000200221;0.000139983
REE;25/01/2022;12;0.000151845;0.000198898;0.000153848
REE;25/01/2022;13;0.000150647;0.000195823;0.000146119
REE;25/01/2022;14;0.000158004;0.000183057;0.00016104
REE;25/01/2022;15;0.000160169;0.000160388;0.000142159
REE;25/01/2022;16;0.000153156;0.000152252;0.000150042
REE;25/01/2022;17;0.000147831;0.000152017;0.000143197
REE;25/01/2022;18;0.00015125;0.000154028;0.000151055
REE;25/01/2022;19;0.000170957;0.000161819;0.00015117
REE;25/01/2022;20;0.000192176;0.000156221;0.000162042
REE;25/01/2022;21;0.000207498;0.000140533;0.00016449
REE;25/01/2022;22;0.000209603;0.000121349;0.000144972
REE;25/01/2022;23;0.000191935;0.000105003;0.000121149
REE;25/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;26/01/2022;1;0.000125441;8.73246E-05;6.40649E-05
REE;26/01/2022;2;0.000102277;8.41116E-05;4.33386E-05
REE;26/01/2022;3;8.99827E-05;8.2644E-05;3.19615E-05
REE;26/01/2022;4;8.40283E-05;8.22354E-05;2.7526E-05
REE;26/01/2022;5;8.21635E-05;8.26176E-05;2.64037E-05
REE;26/01/2022;6;8.51759E-05;8.61999E-05;2.53095E-05
REE;26/01/2022;7;9.79538E-05;9.90942E-05;2.56327E-05
REE;26/01/2022;8;0.000126176;0.000128067;3.66316E-05
REE;26/01/2022;9;0.000140329;0.000168516;6.08652E-05
REE;26/01/2022;10;0.000145629;0.00019199;0.000103396
REE;26/01/2022;11;0.000152927;0.000200221;0.000139983
REE;26/01/2022;12;0.000151845;0.000198898;0.000153848
REE;26/01/2022;13;0.000150647;0.000195823;0.000146119
REE;26/01/2022;14;0.000158004;0.000183057;0.00016104
REE;26/01/2022;15;0.000160169;0.000160388;0.000142159
REE;26/01/2022;16;0.000153156;0.000152252;0.000150042
REE;26/01/2022;17;0.000147831;0.000152017;0.000143197
REE;26/01/2022;18;0.00015125;0.000154028;0.000151055
REE;26/01/2022;19;0.000170957;0.000161819;0.00015117
REE;26/01/2022;20;0.000192176;0.000156221;0.000162042
REE;26/01/2022;21;0.000207498;0.000140533;0.00016449
REE;26/01/2022;22;0.000209603;0.000121349;0.000144972
REE;26/01/2022;23;0.000191935;0.000105003;0.000121149
REE;26/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;27/01/2022;1;0.000127414;8.75991E-05;7.18399E-05
REE;27/01/2022;2;0.000104069;8.40275E-05;5.1133E-05
REE;27/01/2022;3;9.11451E-05;8.23172E-05;4.3602E-05
REE;27/01/2022;4;8.48272E-05;8.20245E-05;3.50522E-05
REE;27/01/2022;5;8.27615E-05;8.2521E-05;4.04641E-05
REE;27/01/2022;6;8.57321E-05;8.59255E-05;3.4308E-05
REE;27/01/2022;7;9.77902E-05;9.84149E-05;3.19177E-05
REE;27/01/2022;8;0.000124337;0.000125935;4.56184E-05
REE;27/01/2022;9;0.000138978;0.000163016;8.36872E-05
REE;27/01/2022;10;0.000146313;0.000184563;0.00010057
REE;27/01/2022;11;0.000153999;0.000192448;0.000148873
REE;27/01/2022;12;0.000152525;0.000191504;0.000158269
REE;27/01/2022;13;0.000150407;0.000188063;0.000193494
REE;27/01/2022;14;0.000157148;0.000175891;0.000182111
REE;27/01/2022;15;0.00015995;0.00015229;0.000174741
REE;27/01/2022;16;0.000153352;0.000140082;0.000198423
REE;27/01/2022;17;0.000148126;0.000136789;0.000185689
REE;27/01/2022;18;0.000150359;0.000138729;0.000161188
REE;27/01/2022;19;0.000167471;0.000150936;0.000172
REE;27/01/2022;20;0.00018332;0.000150521;0.000199226
REE;27/01/2022;21;0.000193396;0.000140213;0.000209798
REE;27/01/2022;22;0.00019783;0.000124578;0.000165911
REE;27/01/2022;23;0.000186881;0.000109781;0.000132358
REE;27/01/2022;24;0.000162058;9.9287E-05;0.000118039
REE;28/01/2022;1;0.000136797;9.00522E-05;9.88752E-05
REE;28/01/2022;2;0.000112922;8.43526E-05;5.75954E-05
REE;28/01/2022;3;9.75389E-05;8.20967E-05;4.99417E-05
REE;28/01/2022;4;8.92591E-05;8.09735E-05;3.52505E-05
REE;28/01/2022;5;8.56885E-05;8.04052E-05;3.80804E-05
REE;28/01/2022;6;8.62312E-05;8.22054E-05;4.64851E-05
REE;28/01/2022;7;9.02069E-05;8.64442E-05;3.58181E-05
REE;28/01/2022;8;9.95596E-05;9.39628E-05;2.95929E-05
REE;28/01/2022;9;0.000115721;9.71365E-05;6.45436E-05
REE;28/01/2022;10;0.00014346;0.000105868;9.77737E-05
REE;28/01/2022;11;0.000163568;0.000118544;0.000104993
REE;28/01/2022;12;0.000166589;0.000122709;0.000152768
REE;28/01/2022;13;0.000163253;0.000123864;0.000192136
REE;28/01/2022;14;0.000170135;0.000118173;0.00021652
REE;28/01/2022;15;0.000172086;0.000107914;0.000200306
REE;28/01/2022;16;0.000159025;0.000102753;0.000190319
REE;28/01/2022;17;0.000149282;0.000100255;0.000185698
REE;28/01/2022;18;0.000147857;0.000102616;0.000153537
REE;28/01/2022;19;0.000163242;0.000117177;0.000163692
REE;28/01/2022;20;0.000175878;0.000124622;0.000164364
REE;28/01/2022;21;0.000185212;0.000124065;0.000169273
REE;28/01/2022;22;0.000191375;0.000115463;0.000160407
REE;28/01/2022;23;0.000182893;0.000106189;0.000136955
REE;28/01/2022;24;0.000161993;9.76515E-05;9.94586E-05
REE;29/01/2022;1;0.000136361;8.57117E-05;8.40686E-05
REE;29/01/2022;2;0.000116229;8.06614E-05;6.62665E-05
REE;29/01/2022;3;0.000100472;7.83003E-05;5.01277E-05
REE;29/01/2022;4;9.05031E-05;7.71508E-05;4.67461E-05
REE;29/01/2022;5;8.54566E-05;7.65452E-05;5.77213E-05
REE;29/01/2022;6;8.45008E-05;7.7345E-05;4.3272E-05
REE;29/01/2022;7;8.64985E-05;8.00475E-05;3.30779E-05
REE;29/01/2022;8;9.16206E-05;8.30308E-05;3.52048E-05
REE;29/01/2022;9;0.000100601;7.86592E-05;4.80114E-05
REE;29/01/2022;10;0.000124576;7.88608E-05;7.01071E-05
REE;29/01/2022;11;0.000148896;8.44144E-05;9.57395E-05
REE;29/01/2022;12;0.000159178;8.85648E-05;0.000132002
REE;29/01/2022;13;0.000159358;9.20588E-05;0.000152118
REE;29/01/2022;14;0.000165226;9.22653E-05;0.000176041
REE;29/01/2022;15;0.000164584;8.88674E-05;0.000179879
REE;29/01/2022;16;0.00014843;8.50513E-05;0.000162166
REE;29/01/2022;17;0.00013951;8.20843E-05;0.000162059
REE;29/01/2022;18;0.000140384;8.20618E-05;0.000149797
REE;29/01/2022;19;0.000160605;9.54886E-05;0.000152054
REE;29/01/2022;20;0.00017843;0.000101692;0.000178435
REE;29/01/2022;21;0.000191401;0.000100795;0.000163877
REE;29/01/2022;22;0.000194372;9.70069E-05;0.000141264
REE;29/01/2022;23;0.000179243;9.08317E-05;0.000117359
REE;29/01/2022;24;0.000151411;8.43619E-05;8.74977E-05
REE;30/01/2022;1;0.000123253;7.91824E-05;7.30483E-05
REE;30/01/2022;2;0.000101314;7.64452E-05;5.6171E-05
REE;30/01/2022;3;8.93332E-05;7.51151E-05;5.44339E-05
REE;30/01/2022;4;8.33197E-05;7.5005E-05;4.1287E-05
REE;30/01/2022;5;8.13791E-05;7.54956E-05;4.41458E-05
REE;30/01/2022;6;8.42557E-05;7.87873E-05;3.6476E-05
REE;30/01/2022;7;9.65171E-05;9.12747E-05;3.22242E-05
REE;30/01/2022;8;0.000123637;0.000118656;5.12474E-05
REE;30/01/2022;9;0.000137085;0.000156133;8.05664E-05
REE;30/01/2022;10;0.000143433;0.000179039;0.000130031
REE;30/01/2022;11;0.000151652;0.000187196;0.00018328
REE;30/01/2022;12;0.000151502;0.00018571;0.000200886
REE;30/01/2022;13;0.000150663;0.000182666;0.00021703
REE;30/01/2022;14;0.000158268;0.000170528;0.000165895
REE;30/01/2022;15;0.000160902;0.000149121;0.00017818
REE;30/01/2022;16;0.000153132;0.000141536;0.000186247
REE;30/01/2022;17;0.000146837;0.0001417;0.000177793
REE;30/01/2022;18;0.000149664;0.000142425;0.000177632
REE;30/01/2022;19;0.000169447;0.000149554;0.000197456
REE;30/01/2022;20;0.000192004;0.000144329;0.000218827
REE;30/01/2022;21;0.000208165;0.0001285;0.000232194
REE;30/01/2022;22;0.000209832;0.000110907;0.000179442
REE;30/01/2022;23;0.000190023;9.61163E-05;0.000138372
REE;30/01/2022;24;0.000155808;8.67446E-05;0.00011392
REE;31/01/2022;1;0.000125441;8.73246E-05;6.40649E-05
REE;31/01/2022;2;0.000102277;8.41116E-05;4.33386E-05
REE;31/01/2022;3;8.99827E-05;8.2644E-05;3.19615E-05
REE;31/01/2022;4;8.40283E-05;8.22354E-05;2.7526E-05
REE;31/01/2022;5;8.21635E-05;8.26176E-05;2.64037E-05
REE;31/01/2022;6;8.51759E-05;8.61999E-05;2.53095E-05
REE;31/01/2022;7;9.79538E-05;9.90942E-05;2.56327E-05
REE;31/01/2022;8;0.000126176;0.000128067;3.66316E-05
REE;31/01/2022;9;0.000140329;0.000168516;6.08652E-05
REE;31/01/2022;10;0.000145629;0.00019199;0.000103396
REE;31/01/2022;11;0.000152927;0.000200221;0.000139983
REE;31/01/2022;12;0.000151845;0.000198898;0.000153848
REE;31/01/2022;13;0.000150647;0.000195823;0.000146119
REE;31/01/2022;14;0.000158004;0.000183057;0.00016104
REE;31/01/2022;15;0.000160169;0.000160388;0.000142159
REE;31/01/2022;16;0.000153156;0.000152252;0.000150042
REE;31/01/2022;17;0.000147831;0.000152017;0.000143197
REE;31/01/2022;18;0.00015125;0.000154028;0.000151055
REE;31/01/2022;19;0.000170957;0.000161819;0.00015117
REE;31/01/2022;20;0.000192176;0.000156221;0.000162042
REE;31/01/2022;21;0.000207498;0.000140533;0.00016449
REE;31/01/2022;22;0.000209603;0.000121349;0.000144972
REE;31/01/2022;23;0.000191935;0.000105003;0.000121149
REE;31/01/2022;24;0.000158685;9.41895E-05;9.38479E-05
REE;01/02/2022;1;0.000110045;8.77384E-05;7.15378E-05
REE;01/02/2022;2;9.06485E-05;8.44579E-05;5.3761E-05
REE;01/02/2022;3;8.03063E-05;8.32841E-05;4.06258E-05
REE;01/02/2022;4;7.54848E-05;8.31047E-05;4.16735E-05
REE;01/02/2022;5;7.42097E-05;8.36279E-05;3.79169E-05
REE;01/02/2022;6;7.75691E-05;8.7065E-05;3.69754E-05
REE;01/02/2022;7;9.07115E-05;0.000100373;3.27487E-05
REE;01/02/2022;8;0.000117813;0.000127668;3.84514E-05
REE;01/02/2022;9;0.000127477;0.000160837;6.72672E-05
REE;01/02/2022;10;0.000129819;0.000184121;0.000109022
REE;01/02/2022;11;0.000132767;0.000189657;0.000144967
REE;01/02/2022;12;0.000130445;0.000187112;0.000156456
REE;01/02/2022;13;0.000129675;0.000183809;0.000151324
REE;01/02/2022;14;0.000136017;0.000171379;0.000149434
REE;01/02/2022;15;0.000136651;0.000150502;0.000148324
REE;01/02/2022;16;0.000128638;0.000143342;0.000157472
REE;01/02/2022;17;0.000122181;0.00014231;0.00015279
REE;01/02/2022;18;0.000122556;0.000141685;0.000144743
REE;01/02/2022;19;0.000133975;0.000143811;0.000165564
REE;01/02/2022;20;0.000163683;0.000151934;0.000175166
REE;01/02/2022;21;0.00018331;0.000138991;0.000161387
REE;01/02/2022;22;0.000185115;0.000121253;0.000140313
REE;01/02/2022;23;0.000167525;0.000105925;0.000109564
REE;01/02/2022;24;0.000137714;9.53084E-05;9.88269E-05
REE;02/02/2022;1;0.000110045;8.77384E-05;7.15378E-05
REE;02/02/2022;2;9.06485E-05;8.44579E-05;5.3761E-05
REE;02/02/2022;3;8.03063E-05;8.32841E-05;4.06258E-05
REE;02/02/2022;4;7.54848E-05;8.31047E-05;4.16735E-05
REE;02/02/2022;5;7.42097E-05;8.36279E-05;3.79169E-05
REE;02/02/2022;6;7.75691E-05;8.7065E-05;3.69754E-05
REE;02/02/2022;7;9.07115E-05;0.000100373;3.27487E-05
REE;02/02/2022;8;0.000117813;0.000127668;3.84514E-05
REE;02/02/2022;9;0.000127477;0.000160837;6.72672E-05
REE;02/02/2022;10;0.000129819;0.000184121;0.000109022
REE;02/02/2022;11;0.000132767;0.000189657;0.000144967
REE;02/02/2022;12;0.000130445;0.000187112;0.000156456
REE;02/02/2022;13;0.000129675;0.000183809;0.000151324
REE;02/02/2022;14;0.000136017;0.000171379;0.000149434
REE;02/02/2022;15;0.000136651;0.000150502;0.000148324
REE;02/02/2022;16;0.000128638;0.000143342;0.000157472
REE;02/02/2022;17;0.000122181;0.00014231;0.00015279
REE;02/02/2022;18;0.000122556;0.000141685;0.000144743
REE;02/02/2022;19;0.000133975;0.000143811;0.000165564
REE;02/02/2022;20;0.000163683;0.000151934;0.000175166
REE;02/02/2022;21;0.00018331;0.000138991;0.000161387
REE;02/02/2022;22;0.000185115;0.000121253;0.000140313
REE;02/02/2022;23;0.000167525;0.000105925;0.000109564
REE;02/02/2022;24;0.000137714;9.53084E-05;9.88269E-05
REE;03/02/2022;1;0.000111646;8.94318E-05;7.73018E-05
REE;03/02/2022;2;9.22949E-05;8.58295E-05;5.60638E-05
REE;03/02/2022;3;8.14746E-05;8.43322E-05;4.90625E-05
REE;03/02/2022;4;7.63096E-05;8.38976E-05;4.5119E-05
REE;03/02/2022;5;7.48827E-05;8.41766E-05;4.19866E-05
REE;03/02/2022;6;7.80666E-05;8.76738E-05;4.72137E-05
REE;03/02/2022;7;9.08852E-05;0.000100634;4.65196E-05
REE;03/02/2022;8;0.000117165;0.000128208;4.86135E-05
REE;03/02/2022;9;0.000127369;0.000160165;7.46705E-05
REE;03/02/2022;10;0.000131128;0.00018334;0.000112642
REE;03/02/2022;11;0.000134855;0.000190122;0.000163609
REE;03/02/2022;12;0.000132689;0.00018784;0.000174274
REE;03/02/2022;13;0.000131583;0.000184637;0.000173532
REE;03/02/2022;14;0.000137558;0.000172886;0.00018131
REE;03/02/2022;15;0.00013899;0.000149795;0.000188798
REE;03/02/2022;16;0.000131944;0.000138608;0.000171978
REE;03/02/2022;17;0.000126081;0.000135353;0.000193924
REE;03/02/2022;18;0.000125858;0.000134483;0.000184985
REE;03/02/2022;19;0.000134943;0.000140421;0.000199537
REE;03/02/2022;20;0.000157918;0.000151037;0.000196815
REE;03/02/2022;21;0.000170677;0.000142978;0.000194171
REE;03/02/2022;22;0.000174372;0.000127954;0.000152241
REE;03/02/2022;23;0.000163288;0.000113861;0.000136001
REE;03/02/2022;24;0.000141183;0.000102859;0.000113881
REE;04/02/2022;1;0.000118589;9.34169E-05;9.8771E-05
REE;04/02/2022;2;9.90517E-05;8.75266E-05;5.76314E-05
REE;04/02/2022;3;8.61736E-05;8.48581E-05;4.70272E-05
REE;04/02/2022;4;7.94368E-05;8.33604E-05;4.84745E-05
REE;04/02/2022;5;7.66183E-05;8.3242E-05;5.07221E-05
REE;04/02/2022;6;7.74802E-05;8.46393E-05;4.66845E-05
REE;04/02/2022;7;8.15614E-05;8.90175E-05;4.33575E-05
REE;04/02/2022;8;9.02185E-05;9.51892E-05;4.08679E-05
REE;04/02/2022;9;0.000105816;9.54391E-05;5.48785E-05
REE;04/02/2022;10;0.000132016;0.000107382;7.86315E-05
REE;04/02/2022;11;0.000147165;0.000119522;0.000104454
REE;04/02/2022;12;0.000147968;0.000123804;0.000143604
REE;04/02/2022;13;0.000145058;0.000124991;0.000156175
REE;04/02/2022;14;0.000151369;0.000119234;0.00016763
REE;04/02/2022;15;0.000150802;0.000109417;0.000147307
REE;04/02/2022;16;0.000136654;0.000104539;0.000136976
REE;04/02/2022;17;0.000126791;0.000102033;0.000144045
REE;04/02/2022;18;0.00012358;0.000102483;0.000145425
REE;04/02/2022;19;0.000131062;0.000109696;0.00015391
REE;04/02/2022;20;0.000151006;0.000127471;0.000145128
REE;04/02/2022;21;0.000162713;0.000128855;0.000153077
REE;04/02/2022;22;0.000167584;0.000120759;0.000138392
REE;04/02/2022;23;0.00015853;0.000111212;0.000103708
REE;04/02/2022;24;0.000139395;0.000102562;8.74956E-05
REE;05/02/2022;1;0.00011961;9.54017E-05;9.45836E-05
REE;05/02/2022;2;0.000100857;8.87043E-05;5.60556E-05
REE;05/02/2022;3;8.79227E-05;8.57771E-05;4.63178E-05
REE;05/02/2022;4;8.04027E-05;8.43355E-05;6.33478E-05
